date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-01-07 12:00:00,33,19,0.0,11.0,6,3,08:04 AM,07:26 PM,07:14 AM,06:16 PM,10,31,31,33,15,0,24,0.0,1014,33,10,57,8,mumbai
2019-01-07 23:00:00,33,19,0.0,11.0,6,3,08:04 AM,07:26 PM,07:14 AM,06:16 PM,6,22,24,22,14,0,31,0.0,1015,22,10,100,6,mumbai
2019-01-08 10:00:00,32,19,0.0,11.0,6,10,08:48 AM,08:16 PM,07:14 AM,06:17 PM,10,28,28,29,12,0,25,0.0,1015,29,10,97,6,mumbai
2019-01-08 21:00:00,32,19,0.0,11.0,6,10,08:48 AM,08:16 PM,07:14 AM,06:17 PM,8,24,24,24,14,0,37,0.0,1015,24,10,225,7,mumbai
2019-01-09 08:00:00,32,18,0.0,11.0,6,18,09:30 AM,09:06 PM,07:14 AM,06:17 PM,9,22,24,22,11,0,25,0.0,1016,22,10,14,5,mumbai
2019-01-09 19:00:00,32,18,0.0,11.0,6,18,09:30 AM,09:06 PM,07:14 AM,06:17 PM,11,25,25,25,15,0,42,0.0,1014,25,10,328,8,mumbai
2019-01-10 06:00:00,33,19,0.0,11.0,7,25,10:09 AM,09:55 PM,07:14 AM,06:18 PM,7,19,19,19,10,0,26,0.0,1015,19,10,45,4,mumbai
2019-01-10 17:00:00,33,19,0.0,11.0,7,25,10:09 AM,09:55 PM,07:14 AM,06:18 PM,11,28,28,29,9,0,37,0.0,1013,29,10,305,8,mumbai
2019-01-11 04:00:00,32,20,0.0,11.0,7,32,10:47 AM,10:44 PM,07:14 AM,06:19 PM,9,20,20,20,4,0,30,0.0,1014,20,10,21,4,mumbai
2019-01-11 15:00:00,32,20,0.0,11.0,7,32,10:47 AM,10:44 PM,07:14 AM,06:19 PM,10,29,29,31,13,0,31,0.0,1013,31,10,295,8,mumbai
2019-01-12 02:00:00,31,19,0.0,11.0,6,39,11:23 AM,11:33 PM,07:15 AM,06:19 PM,12,20,20,20,3,0,41,0.0,1013,20,10,164,3,mumbai
2019-01-12 13:00:00,31,19,0.0,11.0,6,39,11:23 AM,11:33 PM,07:15 AM,06:19 PM,10,29,29,31,9,0,29,0.0,1013,31,10,319,7,mumbai
2019-01-13 00:00:00,31,18,0.0,11.0,6,47,11:59 AM,No moonset,07:15 AM,06:20 PM,11,20,20,20,5,0,39,0.0,1014,20,10,357,4,mumbai
2019-01-13 11:00:00,31,18,0.0,11.0,6,47,11:59 AM,No moonset,07:15 AM,06:20 PM,9,28,28,30,15,0,26,0.0,1015,30,10,81,8,mumbai
2019-01-13 22:00:00,31,18,0.0,11.0,6,47,11:59 AM,No moonset,07:15 AM,06:20 PM,11,24,24,22,15,0,42,0.0,1015,22,10,316,8,mumbai
2019-01-14 09:00:00,34,19,0.0,11.0,7,54,12:36 PM,12:22 AM,07:15 AM,06:20 PM,11,27,27,27,12,0,28,0.0,1015,27,10,53,5,mumbai
2019-01-14 20:00:00,34,19,0.0,11.0,7,54,12:36 PM,12:22 AM,07:15 AM,06:20 PM,10,26,26,26,16,2,37,0.0,1014,26,10,281,8,mumbai
2019-01-15 07:00:00,34,22,0.0,11.0,7,61,01:15 PM,01:13 AM,07:15 AM,06:21 PM,11,25,25,23,13,0,37,0.0,1016,23,10,73,6,mumbai
2019-01-15 18:00:00,34,22,0.0,11.0,7,61,01:15 PM,01:13 AM,07:15 AM,06:21 PM,14,27,27,27,14,0,47,0.0,1014,27,10,324,11,mumbai
2019-01-16 05:00:00,34,22,0.0,11.0,7,69,01:57 PM,02:06 AM,07:15 AM,06:22 PM,13,22,25,22,5,0,43,0.0,1016,22,10,57,4,mumbai
2019-01-16 16:00:00,34,22,0.0,11.0,7,69,01:57 PM,02:06 AM,07:15 AM,06:22 PM,13,30,30,31,10,1,41,0.0,1013,31,10,295,9,mumbai
2019-01-17 03:00:00,33,21,0.0,11.0,7,76,02:43 PM,03:03 AM,07:15 AM,06:22 PM,14,22,24,22,5,0,48,0.0,1014,22,10,22,4,mumbai
2019-01-17 14:00:00,33,21,0.0,11.0,7,76,02:43 PM,03:03 AM,07:15 AM,06:22 PM,13,31,31,32,9,0,31,0.0,1012,32,10,258,8,mumbai
2019-01-18 01:00:00,35,21,0.0,11.0,7,83,03:36 PM,04:02 AM,07:15 AM,06:23 PM,12,25,25,22,10,0,39,0.0,1013,22,10,13,5,mumbai
2019-01-18 12:00:00,35,21,0.0,11.0,7,83,03:36 PM,04:02 AM,07:15 AM,06:23 PM,13,34,34,35,9,0,25,0.0,1013,35,10,142,4,mumbai
2019-01-18 23:00:00,35,21,0.0,11.0,7,83,03:36 PM,04:02 AM,07:15 AM,06:23 PM,14,26,26,25,4,0,43,0.0,1013,25,10,85,4,mumbai
2019-01-19 10:00:00,35,22,0.0,11.0,7,90,04:33 PM,05:05 AM,07:15 AM,06:24 PM,14,31,31,31,11,0,29,0.0,1015,31,10,102,6,mumbai
2019-01-19 21:00:00,35,22,0.0,11.0,7,90,04:33 PM,05:05 AM,07:15 AM,06:24 PM,14,26,26,26,10,2,48,0.0,1015,26,10,313,5,mumbai
2019-01-20 08:00:00,35,22,0.0,11.0,7,98,05:37 PM,06:08 AM,07:15 AM,06:24 PM,16,27,27,25,5,0,38,0.0,1017,25,10,74,4,mumbai
2019-01-20 19:00:00,35,22,0.0,11.0,7,98,05:37 PM,06:08 AM,07:15 AM,06:24 PM,17,28,28,27,16,0,54,0.0,1014,27,10,315,9,mumbai
2019-01-21 06:00:00,31,22,0.0,11.0,7,100,06:42 PM,07:10 AM,07:15 AM,06:25 PM,15,25,25,23,4,3,44,0.0,1015,23,10,5,3,mumbai
2019-01-21 17:00:00,31,22,0.0,11.0,7,100,06:42 PM,07:10 AM,07:15 AM,06:25 PM,14,28,28,27,16,0,52,0.0,1013,27,10,289,12,mumbai
2019-01-22 04:00:00,29,20,0.0,11.0,6,88,07:49 PM,08:08 AM,07:15 AM,06:26 PM,16,20,20,20,4,20,66,0.0,1014,20,10,52,3,mumbai
2019-01-22 15:00:00,29,20,0.0,11.0,6,88,07:49 PM,08:08 AM,07:15 AM,06:26 PM,15,27,27,27,20,0,52,0.0,1013,27,10,256,13,mumbai
2019-01-23 02:00:00,27,20,0.0,11.0,6,81,08:54 PM,09:02 AM,07:15 AM,06:26 PM,16,20,20,20,6,30,77,0.0,1015,20,10,93,4,mumbai
2019-01-23 13:00:00,27,20,0.0,11.0,6,81,08:54 PM,09:02 AM,07:15 AM,06:26 PM,15,27,27,27,18,0,47,0.0,1014,27,10,321,10,mumbai
2019-01-24 00:00:00,29,18,0.0,11.0,6,73,09:56 PM,09:51 AM,07:15 AM,06:27 PM,12,19,19,19,13,0,58,0.0,1016,19,10,349,6,mumbai
2019-01-24 11:00:00,29,18,0.0,11.0,6,73,09:56 PM,09:51 AM,07:15 AM,06:27 PM,11,27,27,28,15,0,31,0.0,1015,28,10,349,8,mumbai
2019-01-24 22:00:00,29,18,0.0,11.0,6,73,09:56 PM,09:51 AM,07:15 AM,06:27 PM,7,21,21,21,17,0,40,0.0,1015,21,10,346,9,mumbai
2019-01-25 09:00:00,28,18,0.0,11.0,6,66,10:56 PM,10:37 AM,07:15 AM,06:27 PM,5,24,24,23,19,0,23,0.0,1016,23,10,4,11,mumbai
2019-01-25 20:00:00,28,18,0.0,11.0,6,66,10:56 PM,10:37 AM,07:15 AM,06:27 PM,5,21,21,21,30,0,35,0.0,1016,21,10,274,17,mumbai
2019-01-26 07:00:00,29,18,0.0,11.0,6,59,11:53 PM,11:20 AM,07:14 AM,06:28 PM,7,19,19,19,17,0,39,0.0,1018,19,10,14,8,mumbai
2019-01-26 18:00:00,29,18,0.0,11.0,6,59,11:53 PM,11:20 AM,07:14 AM,06:28 PM,9,25,25,25,20,4,39,0.0,1016,25,10,343,14,mumbai
2019-01-27 05:00:00,30,19,0.0,11.0,6,51,No moonrise,12:01 PM,07:14 AM,06:29 PM,10,19,19,19,15,3,53,0.0,1018,19,10,27,8,mumbai
2019-01-27 16:00:00,30,19,0.0,11.0,6,51,No moonrise,12:01 PM,07:14 AM,06:29 PM,8,27,27,28,20,4,32,0.0,1015,28,10,14,12,mumbai
2019-01-28 03:00:00,30,19,0.0,11.0,6,44,12:48 AM,12:43 PM,07:14 AM,06:29 PM,7,19,19,19,14,3,44,0.0,1018,19,10,34,9,mumbai
2019-01-28 14:00:00,30,19,0.0,11.0,6,44,12:48 AM,12:43 PM,07:14 AM,06:29 PM,9,28,28,29,14,3,29,0.0,1016,29,10,30,8,mumbai
2019-01-29 01:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,3,20,20,20,17,1,31,0.0,1017,20,10,53,8,mumbai
2019-01-29 12:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,10,30,30,31,19,0,27,0.0,1016,31,10,71,9,mumbai
2019-01-29 23:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,7,24,24,23,14,0,30,0.0,1017,23,10,101,6,mumbai
2019-01-30 10:00:00,33,19,0.0,11.0,7,30,02:37 AM,02:09 PM,07:14 AM,06:30 PM,7,26,26,27,14,0,23,0.0,1017,27,10,98,6,mumbai
2019-01-30 21:00:00,33,19,0.0,11.0,7,30,02:37 AM,02:09 PM,07:14 AM,06:30 PM,11,25,25,25,12,0,32,0.0,1016,25,10,232,7,mumbai
2019-01-31 08:00:00,32,20,0.0,11.0,7,26,03:30 AM,02:55 PM,07:13 AM,06:31 PM,10,21,24,21,5,4,30,0.0,1016,21,10,30,4,mumbai
2019-01-31 19:00:00,32,20,0.0,11.0,7,26,03:30 AM,02:55 PM,07:13 AM,06:31 PM,10,26,26,27,17,10,34,0.0,1014,27,10,276,9,mumbai
2019-02-01 06:00:00,32,20,0.0,11.0,7,8,04:22 AM,03:42 PM,07:13 AM,06:31 PM,11,20,20,20,5,4,39,0.0,1015,20,10,20,4,mumbai
2019-02-01 17:00:00,32,20,0.0,11.0,7,8,04:22 AM,03:42 PM,07:13 AM,06:31 PM,9,29,29,30,12,3,27,0.0,1013,30,10,301,10,mumbai
2019-02-02 04:00:00,33,20,0.0,11.0,7,1,05:13 AM,04:31 PM,07:13 AM,06:32 PM,9,21,21,21,13,4,35,0.0,1013,21,10,321,5,mumbai
2019-02-02 15:00:00,33,20,0.0,11.0,7,1,05:13 AM,04:31 PM,07:13 AM,06:32 PM,9,31,31,33,20,4,24,0.0,1012,33,10,283,11,mumbai
2019-02-03 02:00:00,33,21,0.0,11.0,7,0,06:01 AM,05:22 PM,07:13 AM,06:33 PM,13,21,24,21,6,10,47,0.0,1014,21,10,97,4,mumbai
2019-02-03 13:00:00,33,21,0.0,11.0,7,0,06:01 AM,05:22 PM,07:13 AM,06:33 PM,14,33,33,33,7,5,31,0.0,1013,33,10,174,6,mumbai
2019-02-04 00:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,16,26,26,24,5,6,51,0.0,1015,24,10,30,3,mumbai
2019-02-04 11:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,13,33,33,33,20,5,29,0.0,1016,33,10,141,12,mumbai
2019-02-04 22:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,17,25,25,24,4,4,56,0.0,1017,24,10,144,3,mumbai
2019-02-05 09:00:00,34,23,0.0,11.0,7,0,07:29 AM,07:02 PM,07:12 AM,06:34 PM,17,30,30,29,3,3,36,0.0,1018,29,10,35,2,mumbai
2019-02-05 20:00:00,34,23,0.0,11.0,7,0,07:29 AM,07:02 PM,07:12 AM,06:34 PM,17,27,27,26,10,2,58,0.0,1015,26,10,241,8,mumbai
2019-02-06 07:00:00,31,22,0.0,11.0,7,7,08:09 AM,07:51 PM,07:11 AM,06:34 PM,17,25,25,23,4,11,53,0.0,1014,23,10,334,3,mumbai
2019-02-06 18:00:00,31,22,0.0,11.0,7,7,08:09 AM,07:51 PM,07:11 AM,06:34 PM,12,26,26,26,21,0,42,0.0,1013,26,10,287,13,mumbai
2019-02-07 05:00:00,27,19,0.0,11.0,6,14,08:47 AM,08:40 PM,07:11 AM,06:35 PM,15,21,21,21,3,1,60,0.0,1015,21,10,90,3,mumbai
2019-02-07 16:00:00,27,19,0.0,11.0,6,14,08:47 AM,08:40 PM,07:11 AM,06:35 PM,13,26,26,25,28,3,58,0.0,1015,25,10,297,19,mumbai
2019-02-08 03:00:00,26,17,0.0,11.0,6,22,09:24 AM,09:29 PM,07:11 AM,06:35 PM,13,18,18,18,9,0,67,0.0,1017,18,10,28,4,mumbai
2019-02-08 14:00:00,26,17,0.0,11.0,6,22,09:24 AM,09:29 PM,07:11 AM,06:35 PM,8,25,25,24,24,0,37,0.0,1016,24,10,305,12,mumbai
2019-02-09 01:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,4,16,16,16,12,0,36,0.0,1017,16,10,191,5,mumbai
2019-02-09 12:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,4,27,27,29,18,0,19,0.0,1015,29,10,127,11,mumbai
2019-02-09 23:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,-1,21,21,21,15,0,19,0.0,1016,21,10,288,8,mumbai
2019-02-10 10:00:00,33,17,0.0,11.0,6,37,10:35 AM,11:07 PM,07:10 AM,06:36 PM,6,27,27,29,13,0,20,0.0,1016,29,10,96,6,mumbai
2019-02-10 21:00:00,33,17,0.0,11.0,6,37,10:35 AM,11:07 PM,07:10 AM,06:36 PM,10,25,25,24,11,0,33,0.0,1016,24,10,337,5,mumbai
2019-02-11 08:00:00,35,20,0.0,11.0,7,44,11:12 AM,11:58 PM,07:09 AM,06:37 PM,10,25,25,24,10,0,26,0.0,1017,24,10,44,5,mumbai
